서울강서경찰서,20191127,336,214125.72,801641.09,864704.89,595694.46,122345.12,311108.46,494348.36,559776.63,507079.48,347251.67,134335.64
서울강서경찰서,20191126,376,212459.98,818665.12,848648.32,578663.18,114905.3,306825.26,490060.93,554033.51,504374.97,352516.35,135806.89
서울강서경찰서,20191125,315,207620.05,812596.97,836166.1,558651.34,117063.76,310051.33,485240.85,540794.83,491946.2,339713.09,130307.27
서울강서경찰서,20191124,387,173527.92,516271.69,841608.57,462627.77,143107.41,283042.79,406424.47,410067.65,377774.1,266821.58,106893.01
서울강서경찰서,20191123,465,225372.38,680469.1,958272,586620.92,159124.94,329564.88,501738.68,518048.98,478752.04,336801.87,126782.53
서울강서경찰서,20191122,427,241031.76,842707.22,934753.01,674182.77,140927.04,349581.33,542998.27,601890.05,541759.31,371903.09,143699
서울강서경찰서,20191121,350,226797.7,859881.66,915228.27,630577.33,135566.55,343361.42,532258.23,589641.77,524132.46,364367.75,143217.3
서울강서경찰서,20191120,321,225766.47,835381.2,892917.54,620831.29,128980.88,333745.32,523209.1,577481.82,516143.77,357538.73,137862.75
서울강서경찰서,20191119,316,222967.11,823271.66,866515.69,601389.71,123815.4,326597.6,511591.55,564798.78,504600.76,348743.55,134056.56
서울강서경찰서,20191118,331,216948.53,800631.5,862605.58,584912.7,125826.61,326872.72,500192.69,545588.6,490419.89,342675.36,133584.08
서울강서경찰서,20191117,317,202223.2,532966.88,803639.24,480773.82,141215.75,302343.27,419715.31,406428.55,375664.8,266314.96,107995.67
서울강서경찰서,20191116,444,231174.46,672808,980807.89,602647.2,158998.8,350621.21,510597.92,518033.17,478662.54,338855.58,131727.67
서울강서경찰서,20191115,366,228559.16,836085.86,904946.93,645488.95,141727.61,352112.82,538045.17,584293.58,518797.76,349368.04,130792.62
서울강서경찰서,20191114,373,225273.44,817097.85,880755.03,613542.24,133604.18,333027.52,509630.74,566585.91,511813.72,347744.74,134319.4
서울강서경찰서,20191113,368,233436.68,832886.96,885015.28,590257.84,143213.52,328145.58,511165.57,565494.15,509979.56,348943.8,134709
서울강서경찰서,20191112,441,245664.54,802623.12,747436.12,537016.74,116776.5,301010.16,468534.22,517343,466178.67,328463.35,134494.24
서울강서경찰서,20191111,302,236851.87,638936.3,820473.25,621097.17,141163.67,312617.27,465169.63,507447.18,451965.46,315017.33,124042.43
서울강서경찰서,20191110,405,243008.02,621370.33,988965.65,592002.94,184304.1,362822,492350.03,487050.18,452046.55,326985.44,139861.89
서울강서경찰서,20191109,430,371496.98,899589.48,1250421.92,798222.64,241864.63,474186.2,663612.71,674170.12,620898.07,449634.73,195418.63
서울강서경찰서,20191108,368,226610.55,837507.92,945282.98,692582.42,160070.74,362769,544565.08,591205.99,529914.94,367557.26,145956.78
서울강서경찰서,20191107,367,218591.62,821680.18,904589.9,624611.28,141134.28,340424.62,514055.52,563448.95,505789.12,358891.72,145784.89
서울강서경찰서,20191106,378,218328.14,853225.32,928511.43,636351.46,152566.84,344883.36,525195.91,579346.52,517875.78,366812.7,149800.58
서울강서경찰서,20191105,371,192538.87,778730.63,814459.32,556441,104589.49,298591.17,472207.78,524279.81,477021.64,333087.04,132461.73
서울강서경찰서,20191104,349,180490.4,789257.17,833087.33,549264,103228.52,305829.28,477436.62,522156.8,478053.87,334154.09,131301.57
서울강서경찰서,20191103,367,159598.15,485775.44,804526.63,463735.59,128001.59,276956.32,388754.54,382783.15,364114.72,264041.54,109069.99
서울강서경찰서,20191102,380,196474.47,626692.19,915500.38,547658.79,136825.17,318658.62,468289.31,471114.83,445240.96,322048.83,124214.87
서울강서경찰서,20191101,379,189133.45,759454.56,883598.57,630014.56,122268.42,326532.58,499579.45,548029.31,496071.94,341591.46,128206.97
서울강서경찰서,20191031,385,201085.94,772343.95,853409.29,581175.34,105348.6,305856.95,482927.55,544787.87,496371.54,342281.9,130504.33
서울강서경찰서,20191030,377,201775.43,725483.47,772386.08,539764.27,107823.88,275349.19,444362.21,502439.9,458547.5,323534.99,127402.76
서울강서경찰서,20191029,374,194416.85,787463.03,846403.37,568212.18,106472.66,298677.25,481817.65,545407.55,494798.9,340437.22,128939.6
서울강서경찰서,20191028,305,198538.1,801642.9,828091.15,549461.82,109352.48,302071.03,479287.1,534951.34,484848.42,336285.94,130996.8
서울강서경찰서,20191027,287,162445.55,502323.88,821573.44,479877.29,129214.36,279365.63,399613.92,395474.49,377774.97,273620.92,111217.24
서울강서경찰서,20191026,423,208985.28,659652.2,936007.93,564325.07,143743.97,320553.92,487595.56,497934.25,465505.16,329420.73,124269.57
서울강서경찰서,20191025,458,211073.43,787318.86,891288.62,636130.91,134398.65,323064.85,506790.87,563886.48,510079.41,353276.81,134364.23
서울강서경찰서,20191024,415,193169.8,778505.41,847735.28,585111.65,110340.55,303810.1,483931.57,541617.12,489142.12,341908.86,133835.13
서울강서경찰서,20191023,411,203024.38,774868.73,846327.94,569741.22,123781.92,296525.68,478592.51,537538.94,490838.78,337586.43,129149.9
서울강서경찰서,20191022,415,206130.72,805921.06,850533.85,571113.12,118128.42,302447.35,485160.69,546232.6,499150.05,346742.8,135904.89
서울강서경찰서,20191021,398,199289.68,806275.09,838716.94,551212.69,111489.12,300402.21,480591.2,538831.44,490767.11,341551.97,131922.81
서울강서경찰서,20191020,414,165363.37,512143.03,811640.71,470492.29,128596.55,274598.73,398463.88,395805.97,377562.08,274933.04,109739.93
서울강서경찰서,20191019,500,216932.21,656941.23,917762.36,567990.88,145284.71,320195.85,483838.79,490945.97,464389.23,328395.63,126633.39
서울강서경찰서,20191018,426,216485.04,794995.45,890047.45,630492.81,137144.35,320311.45,510784.14,562061.24,510476.52,356299.18,135005.42
서울강서경찰서,20191017,405,209200.77,785427.75,843975.96,586905.93,110619.84,302819.34,487572.46,547700.01,498175.68,344885.59,133791.65
서울강서경찰서,20191016,338,213718.71,801448.26,852478.67,583781.16,125241.81,301191.17,490105.05,550182.81,502102.71,348587.26,134072.72
서울강서경찰서,20191015,407,212700.23,810052.13,853639.18,573107.69,118420.16,304140.2,487811.06,549857.23,501866.72,349726.97,137740.16
서울강서경찰서,20191014,371,206187.64,799640.96,823958.99,554627.55,109879.9,303768.05,478517.35,533191.69,487198.51,339578.25,132349.24
서울강서경찰서,20191013,359,168541.21,496688.57,815157.11,477689.66,129840.82,276415.13,398139.59,394885.79,374156.22,273826.71,110874.77
서울강서경찰서,20191012,521,215400.22,632446.12,896005.72,566065.81,140935.03,318894.23,473140.19,480451.13,452649.38,320865.64,123041.39
서울강서경찰서,20191011,411,210657.21,780551.12,882769.64,602322.73,128120.13,315705.12,495949.94,553816.77,503284.32,346419.82,133061.04
서울강서경찰서,20191010,379,200919.08,785386.78,821433.56,564264.53,107885.26,302845.51,478263.81,532761.24,482974.97,336109.79,131223.86
서울강서경찰서,20191009,447,227647.09,558549.75,854260,519423.86,121732.51,285669.63,442156.93,449807.87,427670.45,310492.34,122408.34
서울강서경찰서,20191008,339,206107.54,801990.44,877537.84,629250.83,118882.78,316853.98,510031.4,565951,509276.3,356597.66,137343.22
서울강서경찰서,20191007,295,200473.01,788649.18,770255.99,525700.37,106120.4,293219.04,468228.34,518059.65,465379.65,315681.38,118452.02
서울강서경찰서,20191006,459,174894.75,492735.32,797842.12,470933.8,126874.46,283641.29,394916.55,389852.78,366109.69,266417.85,108661.45
서울강서경찰서,20191005,459,213868.04,607950.84,874248.94,564140.55,136585.29,317592.54,462441.49,469956.26,440909.47,313335.55,119449.29
서울강서경찰서,20191004,437,199752.38,738276.76,871100.3,609093.38,126320.68,317363.53,486726.13,528091.4,486681.48,339083.02,134020.6
서울강서경찰서,20191003,403,208093.73,526538.06,799037.8,498684.33,119699.49,273599.33,417228.7,424216.25,399690.12,286361.16,111635.84
서울강서경찰서,20191002,427,250332.1,759853.35,811415.29,599893.01,120476.08,309235.11,494070.29,545877.08,491666.38,334962.35,125260.42
서울강서경찰서,20191001,449,215585.66,786917.98,817281.77,577752.45,110599.1,300245.55,483400.61,541201.13,490335.02,339075.69,132752.65
서울강서경찰서,20190930,402,206043.45,811562.41,801935.19,561366.4,106553.31,300941.3,480611.81,532226.86,485571.25,341943.9,133111.77
서울강서경찰서,20190929,474,176420.3,512923.15,802758.36,489218.78,121360.25,281634.13,412869.1,400675.69,376092,275973.07,112772.56
서울강서경찰서,20190928,603,221591.9,664245.18,924142.16,581388.03,134709.08,322169.16,496911.24,501330.3,468028.73,337865.06,130406.67
서울강서경찰서,20190927,455,215129.77,808031.08,891166.86,650334.48,134222.21,328585.68,519661.65,568414.94,516981.63,358019.26,138823.54
서울강서경찰서,20190926,460,211774.55,793739.46,835869.69,598651.3,108426.99,308311.54,494222.71,543894.39,499631,349520.17,136079.5
서울강서경찰서,20190925,425,211522.4,835072.02,855270.66,598467.02,116183.26,310499.15,506504.91,557371.81,509973.63,360205.7,139647.68
서울강서경찰서,20190924,481,207888.7,823736.26,841335.3,586625.28,109448.88,307053.53,497037.06,546305.21,503450.56,357316.23,139034.59
서울강서경찰서,20190923,380,200276.02,803489.14,837134.22,568501.06,106230.23,309302.49,489531.98,531374.89,489856.98,348269.79,134882.65
서울강서경찰서,20190922,384,165304.71,438859.96,678681.48,419736.03,106560.86,253791.18,351599.11,334968.83,321317.41,240576.37,93827.48
서울강서경찰서,20190921,482,216444.98,645176.72,906269.01,564714.62,129885.76,325235.5,486193.87,479843.08,456508.2,330954.38,124040.6
서울강서경찰서,20190920,462,214889.26,788654.42,890510.53,643855.39,124124.75,328632.02,516539.58,559903.92,512610,359089.13,137072.2
서울강서경찰서,20190919,414,211853.69,807300.72,844220.62,600725.3,107179.95,313440.4,499182.44,548537.2,503614.49,354887.31,137313.95
서울강서경찰서,20190918,397,214102.29,815225.24,852217.75,603175.2,116854.35,314165.79,502032.78,553188.98,504635.71,356646.22,137251.62
서울강서경찰서,20190917,422,212151.73,831235.3,841978.97,594523.24,109945.86,312675.91,500795.11,554248.22,506303.73,358260.17,137721.79
서울강서경찰서,20190916,362,198223.06,761617.5,829517.44,568723.42,107803.2,307774.25,480604.03,516361.4,475990.38,337512.28,132091.54
서울강서경찰서,20190915,433,161361.95,462357.46,769314.36,466886.07,127496.51,275142.49,383965.74,370012.9,341837.69,256445.43,105075.57
서울강서경찰서,20190914,364,143700.43,445077.54,763076.94,472989.89,132240.6,266851.69,381873.87,369598.24,335281.23,242570.54,96485.66
서울강서경찰서,20190913,323,133562.6,601300.63,852511.39,465782.56,171716.01,288175.47,419267.7,426539.59,383962.56,257456.14,106111.68
서울강서경찰서,20190912,441,203740.69,535660.16,700408.32,402901.26,122806.84,261327.7,384702.49,377482.53,348040.5,251850.18,96551.87
서울강서경찰서,20190911,517,207577.59,779419.95,970113.3,617005.19,124232.64,337108.1,537732.56,568653.08,512416.09,359439.62,134593.62
서울강서경찰서,20190910,425,214618.13,828147.08,865062.2,610028.12,102803.79,311347.84,517353.8,579167.21,518947.72,356650.34,131642.12
서울강서경찰서,20190909,463,210121.32,842056.02,903367.79,615078.03,107747.11,320561.66,519872.83,579822.23,528546.68,371689.89,142430
서울강서경찰서,20190908,486,167191.06,515323.79,822762.65,463503.26,121765.31,276612.27,410848.45,397190.01,373447.77,278800.45,110173.38
서울강서경찰서,20190907,610,202767.4,514729.75,589732.98,423536.04,89186.72,238930.68,357520.78,362979.28,349318.74,246949.48,85939.67
서울강서경찰서,20190906,498,211193.13,776179.11,920372.81,648078.23,130625.55,336012.19,527009.05,567290.23,511915.37,353067.77,129954.93
서울강서경찰서,20190905,389,205324.17,803042.55,836817.85,587010.62,108716.45,318345.16,498592.56,551234.18,493305.27,338691.04,123366.51
서울강서경찰서,20190904,391,210791.69,807434.98,803028.6,585466.26,110774.67,306064.64,495613.54,548699.77,491214.46,334282.04,120122.38
서울강서경찰서,20190903,417,216557.05,829572.55,848055.39,607402.33,104566.06,314167.5,504805.49,565982.57,515110.55,360480.37,136527.16
서울강서경찰서,20190902,443,212959.34,818097.4,824772.2,580690.34,106209.34,315564.62,495325.86,541835.2,494258.35,348983.89,134401.66
서울강서경찰서,20190901,397,180702.03,508226.33,786727.82,494976.59,127406.37,290718.36,409013.53,397283.8,367367.93,270136.82,108757.06
서울강서경찰서,20190831,535,234472.16,666588.7,928032.13,604743.93,140342.89,337462.59,511061.08,513680.96,470624.45,334222.71,126577.52
서울강서경찰서,20190830,417,227698.46,825467.13,917872.51,683674.65,122875.2,349168.6,541895.53,594670.84,535365.75,371735.79,139149.01
서울강서경찰서,20190829,421,227374.64,813662.28,818386.86,606418.16,108363.53,324289,504198.65,555507.45,501822.22,345374.67,126432.34
서울강서경찰서,20190828,420,230678.41,825715.91,885255.04,634138.88,120127.24,335074.35,522363.04,573042.32,523476,364255.73,137585.47
서울강서경찰서,20190827,384,234709.61,839586.77,849719.55,615859.99,115333.45,333832.29,518233.34,567515.33,511314.59,357941.6,135838.53
서울강서경찰서,20190826,403,237201.06,847660.32,867647.31,613238.02,129408.48,348201.25,517766.43,557602.14,507168.3,361524.18,144198.91
서울강서경찰서,20190825,404,194967.2,498398.71,755040.25,504857.15,132049.67,295506.77,405802.6,387131.07,356742.1,266244.03,109871.52
서울강서경찰서,20190824,474,237293.7,625181.26,856532.77,584619,140370.52,328323.71,479640.83,476749.54,438527.21,315970.85,124164.89
서울강서경찰서,20190823,409,246808.59,771553.36,854707.26,673542.84,143974.75,351952.61,518342.11,547931.53,490975.67,352282.28,141256.91
서울강서경찰서,20190822,415,241010.64,768222.75,816273.59,625580.65,133715.46,335996.06,495939.47,528958.4,479219.04,340834.96,136513.34
서울강서경찰서,20190821,407,246604.73,769192.82,837997.08,619785.78,137707.54,336622.95,501056.85,533701.91,483074.48,344826.85,136674.63
서울강서경찰서,20190820,360,242240.91,780656.14,824715.29,627738.18,134898.09,337058.78,499623.66,533750.66,482378.58,348313.08,139419.12
서울강서경찰서,20190819,368,233791.34,778623.68,809684.46,601253.19,135516.71,334841.81,490369.19,516521.31,469437.02,338743.53,138016.58
서울강서경찰서,20190818,406,209232.17,488570.92,723352.51,514737.59,136692.96,300295.08,402591.58,376978.29,346116.16,262351.14,110985.9
서울강서경찰서,20190817,405,240114.97,583773.59,785033.2,564493.82,140398.06,319184.77,448220.53,439818.11,406429.89,297718.95,121752.2
서울강서경찰서,20190816,356,226587,701305.89,827602.27,621107.64,136039.91,332157.22,481664.72,501527.04,459246.97,331929.44,134138.19
서울강서경찰서,20190815,429,251160.14,548716.77,741557.77,524429.85,133088.25,300711.86,429497.68,417042.6,387623.51,284311.99,113696.72
서울강서경찰서,20190814,453,242644.34,769054.93,848259.93,665596.67,132626.85,340682.09,521559.79,550415.23,492027.72,348740.17,139591.39
서울강서경찰서,20190813,441,232107.76,746985.78,808414.18,624982.62,128244.3,327231.14,490454.89,522303.43,472354.04,336371.49,135641.83
서울강서경찰서,20190812,329,222225.72,739087.64,777368.08,571600.96,120920.81,319183.51,476773.88,499628.89,451503.85,317613.44,124750.48
서울강서경찰서,20190811,410,206285.01,492420.49,732780.52,506021.25,140508.77,298891.02,404698.01,381762.01,343330.32,258191.34,110235.15
서울강서경찰서,20190810,389,238461.68,516827.18,611874.36,441283.59,111200.99,256707.51,366035,375426.15,347511.66,252672.1,99024.25
서울강서경찰서,20190809,495,228663.88,790171.9,878334.85,676471.65,124860.08,341804.27,533681.95,572402.89,512176.03,354075.7,134775.9
서울강서경찰서,20190808,417,224589.56,791316.75,845327.87,618845.97,122120.48,325095.87,506730.49,551666.78,496340.29,345492.54,132777.94
서울강서경찰서,20190807,339,223071.76,789287.68,841778.82,619631.47,124506.94,328020.02,509657.68,553479.53,490322.37,337134.17,130795.16
서울강서경찰서,20190806,368,219726.63,779594.39,839903.06,614577.07,121170.59,322830.87,503485.63,546119.74,488618.61,339357.8,132358.26
서울강서경찰서,20190805,348,218424.63,771108.39,829827.21,580506.8,122366.45,317910.48,495971.73,529691.05,471942.26,331077.52,131046.52
서울강서경찰서,20190804,376,183314.08,490479.02,745021.63,502031.05,135525.9,286353.23,403400.93,391147.32,346892.88,252204.96,105478.29
서울강서경찰서,20190803,432,226782.45,596806.11,811093.65,553905.6,138444.15,312681.07,461838.2,457650.81,409203.05,292499.12,116402.65
서울강서경찰서,20190802,473,222541.11,733839.85,857987.52,634489.24,130567.83,331919.25,510989.8,534132.92,478444.2,332499.04,130443.7
서울강서경찰서,20190801,427,217638.94,748163.3,834021.36,537910.52,123501.86,302743.08,480042.91,518481.29,464700.34,324208.86,124183.51
서울강서경찰서,20190731,395,223387.57,779573.17,812504.88,585766.63,123490.1,313238.46,494584.65,544315.86,483407.56,324278.03,118048.19
서울강서경찰서,20190730,411,218993.61,771897.96,857440.06,615698.68,119596.68,312482.95,500735,551540.85,500763.83,346425.7,132630.16
서울강서경찰서,20190729,366,212562.43,764561.27,827695.21,586714.01,118294.25,306920.82,484888.08,531032.13,480167.43,337247.06,133125.79
서울강서경찰서,20190728,365,180449.87,445878.97,703003.36,455064.8,121624.58,268583.41,375049.89,364907.55,328397.36,233622.64,92376.99
서울강서경찰서,20190727,375,211148.67,587349.78,824542.61,554572.63,137163.28,305147.37,456671.79,459281.71,413449.2,291559.69,114472.84
서울강서경찰서,20190726,420,214378.09,777229.14,807090.48,599156.56,115855.73,319677.73,504058.39,547475.12,478365.68,317871.76,114688.1
서울강서경찰서,20190725,403,219048.62,783679.56,815476.2,582011.68,116091.65,310025.88,491798.25,547141.19,482675.72,329483.32,123141.93
서울강서경찰서,20190724,373,222504.74,813249.78,832108.91,597246.78,116301.77,317261.65,498067.36,561849.62,503120.93,340494.71,128151.65
서울강서경찰서,20190723,436,222632.23,795367.35,844332.53,611537.45,116141.75,318049.52,496640.8,560652.57,504549.94,344882.77,133086.67
서울강서경찰서,20190722,441,217052.68,790357.24,833681.25,592958.6,116269.27,317825.94,487703.69,543567.5,493317.75,342035.23,133470.62
서울강서경찰서,20190721,382,180902.53,482796.08,762236.05,477896.79,133754.41,281212.81,393986.72,389389.08,351623.36,252198.58,101837.59
서울강서경찰서,20190720,486,223594.98,615072.79,845384.05,556811.78,139716.94,310170.01,459760.69,475922.38,432998.62,306360.73,116075.82
서울강서경찰서,20190719,440,229730.81,802619.78,890451.24,655878.94,130707.82,338550.45,521808.05,576080.34,518051.88,357556.07,136060.57
서울강서경찰서,20190718,428,226700.7,801843.53,846255.99,615404.39,117611.11,324874.2,500072.54,559922.37,505478.03,348233.5,134160.27
서울강서경찰서,20190717,416,229035.3,795311.36,858214.68,611243.23,116906.1,323279.43,501219.55,559036.12,508480.24,349581.89,135439.91
서울강서경찰서,20190716,402,219093.67,792666.6,825831.63,596234.22,111878.4,317846.02,489662.56,546973.65,493436.35,343876.18,130281.62
서울강서경찰서,20190715,401,220781.28,800661.42,827482.28,589446.88,115380.21,320166.52,490604.86,543174.15,494176.79,341750.54,133259.43
서울강서경찰서,20190714,412,187681.49,500097.25,775784.59,506534.06,136498.97,293941.96,404858.86,397334.78,364147.7,265258.73,108210
서울강서경찰서,20190713,467,237592.85,659578.85,875567.17,578865.44,146967.95,331004.66,484715.6,494300.12,451550.69,319461.17,123737.52
서울강서경찰서,20190712,484,231832.04,800030.6,908805.23,675718.99,128330.16,341084.75,534179.91,586681.85,526649.15,359693.34,139906.7
서울강서경찰서,20190711,460,217833.08,776706.11,825486.49,589935.7,110789.64,315937.27,488293.06,542696.9,487366.88,335756.57,129260.68
서울강서경찰서,20190710,440,230784.17,804460.32,854946.98,605303.69,117262.54,321345.81,504480.6,557575.01,508389.75,350372.52,136210.52
서울강서경찰서,20190709,377,231305.49,824620.77,839499.74,609182.3,115236.41,319366.11,505141.04,564891.09,510768.7,351754.93,137594.31
서울강서경찰서,20190708,382,224509.68,810965.39,821283.11,585934.96,114491.1,322507.08,493505.97,542780.77,495035.79,341465.81,133048.21
서울강서경찰서,20190707,442,188953.77,511352.2,780154.63,504269.72,129746.18,291041.75,418311.1,403115.54,366892.28,266733.76,109056.21
서울강서경찰서,20190706,466,239102.63,660176.1,879044.84,587096.76,140614.42,328882.75,496435.1,498509.33,455291.29,322824.2,123010.33
서울강서경찰서,20190705,472,232912.42,799741.38,888526.02,676341.67,134969.08,340800.34,529443.73,580458.89,520251.93,355881.6,135858.77
서울강서경찰서,20190704,408,231546.22,810819.18,839875.24,614774.23,116643.25,324220.56,506842.23,559996.7,505296.28,349265.56,134889.18
서울강서경찰서,20190703,422,232532.86,813609.06,851679.07,599364.02,117618.96,319412.15,507741.6,556113.88,508299.12,351163.1,136981.08
서울강서경찰서,20190702,438,234505.89,803874.09,843558.85,614978.37,111279.48,324621.79,506189.57,557135.14,507725.21,353019.46,137079.88
서울강서경찰서,20190701,392,230652.41,807303.93,835192.16,598704.37,109892.76,325679.06,500983.99,546925.76,503342.9,348693.43,136475.32
서울강서경찰서,20190630,475,193418.82,514951.91,792741.91,499472.55,114677.11,298784.63,422169.78,404629.41,375265.09,274518.42,110711.33
서울강서경찰서,20190629,540,236112.66,630728.04,875302.27,577543.13,122448.04,328069.99,489583.28,490208.79,450414.24,318918.64,120201.91
서울강서경찰서,20190628,439,238442.67,807985.82,900859.41,676508.88,114881.45,347332.17,535790.4,588458.13,530476.39,366756.01,140231.55
서울강서경찰서,20190627,459,230618.12,813789.15,864738.3,622396.16,107366.56,331636.46,516646.98,567873.82,515211.93,354695.98,138239.66
서울강서경찰서,20190626,446,236814.32,824077.57,878827.38,628995.61,112527.51,333371.3,521481.06,576508.78,523379.93,361514.49,140057.74
서울강서경찰서,20190625,505,237239.97,832029,868819.48,629971.53,107632.62,334661.4,520350.22,575980.62,524209.76,362686.47,142682.8
서울강서경찰서,20190624,464,233549.3,825504.35,843374.52,606055.08,110471.62,336666.02,509846,558971.96,503682.48,351120.68,137868.29
서울강서경찰서,20190623,465,198724.41,525918.23,810077.75,526791.34,126468.17,309042.03,432601.54,417084.34,383369.45,279563.32,113556.7
서울강서경찰서,20190622,532,241668.23,690841.81,949934.24,615458.07,139298.81,346655.53,524488.6,523601.34,485021.81,346530.7,132454.56
서울강서경찰서,20190621,548,240169.92,804223.23,906006.18,682769.4,118920.17,341707.82,543572.72,592437.39,530882.32,364451.29,141334.84
서울강서경찰서,20190620,528,240534.09,826114.87,876743.03,635712.46,108160.52,328507.21,526442.3,581433.83,526248.79,365452.69,143006.02
서울강서경찰서,20190619,422,222702.75,787984.98,855396.08,614564.53,109947.41,309644.87,510665.68,556715.22,506502.79,350203.24,137110.29
서울강서경찰서,20190618,379,240611.58,840830.34,851090.66,587120.54,105020.65,312516.82,517336.19,575736.59,514804.94,356546.85,137829.67
서울강서경찰서,20190617,435,229732.26,823342.68,848209.37,598559.53,108300.64,315917.06,511617.74,559731.19,508228.05,356223.26,139966.61
서울강서경찰서,20190616,407,193720.78,504833.35,793531.19,515137.43,123551.6,279766.55,425697.6,405445.35,381597.02,277451.1,113880.87
서울강서경찰서,20190615,389,245667.74,687553.52,904610.25,588056.44,136150.76,323535.57,507890.86,511089.54,475618.66,339980.38,131763.02
